Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO KASUMIGAURA,2004-12-08,0.054,,,0.01,,0.536,,,,,,,1.255,,0.144,,0.00234,0.008,,0.183,,0.000175,,6.7,9.9,,,,54.6,,,,,0.45,,12.3,9.0
LAGO KASUMIGAURA,2005-01-12,0.061,,,,,0.384,,,,,,,1.158,,0.219,,0.0,0.009,,0.099,,8.999999999999999e-05,,6.0,12.0,,,,22.8,,,,,0.6,,5.6,9.3
LAGO KASUMIGAURA,2005-02-09,0.08,,,,,0.523,,,,,,,1.429,,0.221,,0.00165,0.01,,0.097,,8.7e-05,,6.7,13.0,,,,27.1,,,,,0.4,,5.3,7.4
LAGO KASUMIGAURA,2005-03-09,0.073,,,,,0.337,,,,,,,1.284,,0.277,,0.00153,0.01,,0.089,,8e-05,,7.0,11.5,,,,22.2,,,,,0.75,,6.9,9.2
LAGO KASUMIGAURA,2005-04-13,0.083,,,0.042,,0.243,,,,,,,1.133,,0.215,,0.00626,0.016,,0.145,,0.000129,,6.1,9.2,,,,28.0,,,,,0.55,,12.6,8.2
LAGO KASUMIGAURA,2005-05-11,0.046,,,,,,,,,,,,0.935,,0.241,,0.00144,0.011,,0.127,,0.00011700000000000001,,6.5,8.5,,,,30.4,,,,,0.5,,16.8,8.7
LAGO KASUMIGAURA,2005-06-08,0.037,,,,,,,,,,,,0.67,,0.279,,0.00101,0.011,,0.097,,8.599999999999999e-05,,6.2,10.5,,,,22.0,,,,,0.5,,21.2,9.1
LAGO KASUMIGAURA,2005-07-13,0.012,,,0.16,,0.079,,,,,,,0.761,,0.418,,0.03938,0.055,,0.125,,7.000000000000001e-05,,4.8,5.7,,,,28.0,,,,,0.6,,23.6,7.6
LAGO KASUMIGAURA,2005-08-10,0.011,,,0.057,,0.403,,,,,,,0.977,,0.247,,0.06173,0.086,,0.144,,5.8e-05,,4.7,5.7,,,,20.5,,,,,0.6,,28.9,7.6
LAGO KASUMIGAURA,2005-09-08,0.011,,,0.07,,0.595,,,,,,,1.07,,0.267,,0.0641,0.081,,0.146,,6.500000000000001e-05,,4.7,7.1,,,,26.9,,,,,0.5,,26.4,7.8
LAGO KASUMIGAURA,2005-10-12,0.013,,,0.005,,0.718,,,,,,,1.273,,0.255,,0.06961,0.083,,0.175,,9.2e-05,,4.9,9.1,,,,43.2,,,,,0.35,,20.3,7.7
LAGO KASUMIGAURA,2005-11-09,0.015,,,0.004,,0.705,,,,,,,1.192,,0.231,,0.04411,0.059,,0.124,,6.500000000000001e-05,,4.6,8.7,,,,23.3,,,,,0.4,,16.2,7.9
LAGO KASUMIGAURA,2005-12-07,0.053,,,0.004,,0.41,,,,,,,1.093,,0.248,,0.00119,0.014,,0.099,,8.5e-05,,5.5,10.7,,,,23.5,,,,,0.7,,9.1,8.6
LAGO KASUMIGAURA,2006-01-11,0.039,,,,,0.185,,,,,,,0.935,,0.274,,0.00207,0.013,,0.086,,7.3e-05,,5.8,14.7,,,,22.3,,,,,0.5,,2.8,8.7
LAGO KASUMIGAURA,2006-02-08,0.045,,,0.002,,0.164,,,,,,,1.009,,0.252,,0.00187,0.012,,0.103,,8.999999999999999e-05,,6.5,13.2,,,,29.7,,,,,0.45,,3.9,8.5
LAGO KASUMIGAURA,2006-03-08,0.074,,,,,0.002,,,,,,,0.938,,0.26,,0.00238,0.015,,0.139,,0.000124,,7.8,13.1,,,,38.0,,,,,0.4,,8.0,9.1
LAGO KASUMIGAURA,2006-04-12,0.058,,,0.016,,0.011,,,,,,,1.108,,0.281,,0.009,0.023,,0.203,,0.00017999999999999998,,8.0,9.6,,,,66.8,,,,,0.3,,11.3,7.9
LAGO KASUMIGAURA,2006-05-10,0.03,,,0.001,,,,,,,,,0.704,,0.274,,0.002,0.013,,0.106,,9.3e-05,,5.8,9.2,,,,22.5,,,,,0.6,,17.2,8.5
LAGO KASUMIGAURA,2006-06-07,0.021,,,,,,,,,,,,0.517,,0.231,,0.01,0.019,,0.108,,8.9e-05,,5.1,8.6,,,,21.6,,,,,0.75,,20.7,8.2
LAGO KASUMIGAURA,2006-07-12,0.043,,,0.006,,0.056,,,,,,,0.66,,0.297,,0.019,0.029,,0.088,,5.9e-05,,4.7,7.3,,,,13.6,,,,,0.85,,26.0,8.3
LAGO KASUMIGAURA,2006-08-09,0.046,,,0.057,,0.071,,,,,,,0.82,,0.247,,0.011,0.021,,0.091,,7.000000000000001e-05,,5.7,6.5,,,,18.2,,,,,0.8,,27.5,8.6
LAGO KASUMIGAURA,2006-09-13,0.04,,,0.004,,0.002,,,,,,,0.532,,0.197,,0.025,0.041,,0.111,,7.000000000000001e-05,,5.8,7.2,,,,18.5,,,,,0.9,,25.1,8.5
LAGO KASUMIGAURA,2006-10-11,0.044,,,0.007,,0.06,,,,,,,0.825,,0.289,,0.015,0.026,,0.125,,9.900000000000001e-05,,5.2,10.3,,,,23.1,,,,,0.6,,20.4,8.7
LAGO KASUMIGAURA,2006-11-08,0.063,,,,,0.012,,,,,,,0.906,,0.285,,0.002,0.013,,0.129,,0.000116,,6.9,9.7,,,,26.9,,,,,0.55,,16.7,9.2
LAGO KASUMIGAURA,2006-12-13,0.032,,,0.001,,,,,,,,,0.736,,0.253,,0.0,0.01,,0.092,,8.2e-05,,5.9,11.6,,,,14.4,,,,,0.95,,9.5,9.0
LAGO KASUMIGAURA,2007-01-10,0.109,,,0.005,,0.088,,,,,,,1.233,,0.248,,0.002,0.006,,0.194,,0.000188,,8.4,11.8,,,,58.7,,,,,0.3,,6.3,8.2
LAGO KASUMIGAURA,2007-02-07,0.116,,,0.002,,0.047,,,,,,,1.098,,0.284,,0.002,0.013,,0.121,,0.000108,,7.9,14.2,,,,27.0,,,,,0.5,,7.3,9.5
LAGO KASUMIGAURA,2007-03-07,0.111,,,,,,,,,,,,1.257,,0.321,,0.002,0.013,,0.118,,0.00010499999999999999,,8.8,12.3,,,,23.7,,,,,0.7,,9.6,9.5
LAGO KASUMIGAURA,2007-04-11,0.061,,,0.002,,,,,,,,,0.969,,0.309,,0.0016,0.013,,0.122,,0.000108,,7.3,10.2,,,,21.1,,,,,0.7,,13.2,8.6
LAGO KASUMIGAURA,2007-05-09,0.04,,,,,,,,,,,,0.839,,0.283,,0.00182,0.011,,0.098,,8.7e-05,,6.8,10.1,,,,14.8,,,,,0.7,,20.2,8.9
LAGO KASUMIGAURA,2007-06-13,0.047,,,,,,,,,,,,0.803,,0.318,,0.00197,0.01,,0.094,,8.400000000000001e-05,,6.3,9.5,,,,15.6,,,,,0.9,,23.4,8.9
LAGO KASUMIGAURA,2007-07-11,0.061,,,0.057,,0.007,,,,,,,1.003,,0.332,,0.0132,0.022,,0.107,,8.5e-05,,6.1,7.3,,,,21.7,,,,,0.65,,24.6,8.2
LAGO KASUMIGAURA,2007-08-08,0.063,,,0.003,,,,,,,,,1.117,,0.384,,0.00417,0.019,,0.109,,8.999999999999999e-05,,7.1,9.2,,,,15.2,,,,,0.65,,28.9,9.3
LAGO KASUMIGAURA,2007-09-05,0.083,,,,,,,,,,,,1.155,,0.438,,0.00685,0.02,,0.115,,9.5e-05,,7.6,9.7,,,,16.6,,,,,0.9,,26.1,9.1
LAGO KASUMIGAURA,2007-10-10,0.069,,,0.002,,0.001,,,,,,,1.068,,0.381,,0.00451,0.018,,0.109,,9.1e-05,,7.3,9.9,,,,14.4,,,,,0.95,,21.2,9.0
LAGO KASUMIGAURA,2007-11-07,0.06,,,,,0.001,,,,,,,0.972,,0.359,,0.00096,0.013,,0.1,,8.7e-05,,6.9,10.0,,,,13.2,,,,,0.8,,16.5,8.7
LAGO KASUMIGAURA,2007-12-12,0.043,,,0.005,,0.001,,,,,,,0.948,,0.335,,0.0,0.011,,0.08,,6.900000000000001e-05,,7.0,12.2,,,,11.1,,,,,0.85,,9.4,8.9
LAGO KASUMIGAURA,2008-01-09,0.048,,,,,0.001,,,,,,,0.93,,0.31,,0.0,0.01,,0.102,,9.2e-05,,4.2,13.2,,,,11.6,,,,,1.05,,6.7,8.8
LAGO KASUMIGAURA,2008-02-13,0.043,,,,,,,,,,,,1.007,,0.333,,0.0,0.01,,0.087,,7.7e-05,,6.8,14.5,,,,14.9,,,,,0.7,,4.7,8.3
LAGO KASUMIGAURA,2008-03-12,0.06,,,,,0.001,,,,,,,1.173,,0.32,,0.0,0.01,,0.099,,8.9e-05,,8.7,12.2,,,,19.8,,,,,0.8,,7.7,8.7
LAGO KASUMIGAURA,2008-04-10,0.068,,,,,0.001,,,,,,,1.546,,0.283,,0.00173,0.008,,0.238,,0.00023,,11.0,9.2,,,,66.2,,,,,0.45,,12.3,8.0
LAGO KASUMIGAURA,2008-05-07,0.058,,,,,,,,,,,,1.171,,0.275,,0.00074,0.009,,0.123,,0.000115,,10.0,11.1,,,,25.0,,,,,0.65,,18.5,9.5
LAGO KASUMIGAURA,2008-06-11,0.033,,,,,,,,,,,,1.02,,0.333,,0.00051,0.011,,0.095,,8.400000000000001e-05,,7.7,10.6,,,,14.9,,,,,0.8,,21.3,9.0
LAGO KASUMIGAURA,2008-07-09,0.053,,,0.087,,0.076,,,,,,,1.02,,0.277,,0.0016,0.013,,0.096,,8.3e-05,,6.9,8.6,,,,18.8,,,,,0.85,,25.3,8.7
LAGO KASUMIGAURA,2008-08-06,0.06,,,0.002,,,,,,,,,1.026,,0.345,,0.01047,0.023,,0.101,,7.8e-05,,7.6,9.5,,,,20.2,,,,,0.6,,28.8,9.0
LAGO KASUMIGAURA,2008-09-10,0.038,,,0.016,,0.284,,,,,,,1.154,,0.377,,0.01486,0.029,,0.096,,6.7e-05,,6.5,7.7,,,,14.9,,,,,0.75,,26.8,8.3
LAGO KASUMIGAURA,2008-10-08,0.029,,,,,0.001,,,,,,,1.546,,0.283,,0.01162,0.008,,0.238,,0.00023,,5.7,8.0,,,,12.2,,,,,1.0,,20.7,8.1
LAGO KASUMIGAURA,2008-11-12,0.035,,,0.067,,0.196,,,,,,,1.208,,0.309,,0.00206,0.013,,0.092,,7.9e-05,,6.8,9.4,,,,16.3,,,,,0.85,,14.1,8.5
LAGO KASUMIGAURA,2008-12-10,0.06,,,,,0.025,,,,,,,0.738,,0.357,,0.00105,0.009,,0.08,,7.199999999999999e-05,,6.7,11.9,,,,14.4,,,,,0.8,,11.0,8.9
LAGO KASUMIGAURA,2009-01-07,0.063,,,,,0.192,,,,,,,1.154,,0.311,,0.00149,0.01,,0.088,,7.8e-05,,7.1,12.5,,,,14.0,,,,,0.85,,6.1,8.5
LAGO KASUMIGAURA,2009-02-12,0.073,,,,,0.163,,,,,,,1.31,,0.236,,0.00106,0.008,,0.097,,8.8e-05,,7.6,13.0,,,,18.1,,,,,0.8,,6.3,8.0
LAGO KASUMIGAURA,2009-03-12,0.11,,,,,0.07,,,,,,,1.356,,0.299,,0.00106,0.009,,0.12,,0.000111,,8.4,12.3,,,,25.0,,,,,0.55,,8.0,9.0
LAGO KASUMIGAURA,2009-04-08,0.088,,,,,,,,,,,,1.302,,0.277,,0.00147,0.008,,0.123,,0.000115,,9.9,12.6,,,,27.1,,,,,0.55,,13.3,9.5
LAGO KASUMIGAURA,2009-05-13,0.058,,,0.002,,,,,,,,,0.966,,0.333,,0.00137,0.012,,0.12,,0.00010899999999999999,,7.8,10.3,,,,19.4,,,,,0.75,,20.0,9.2
LAGO KASUMIGAURA,2009-06-10,0.052,,,,,,,,,,,,0.914,,0.299,,0.01012,0.022,,0.123,,0.000101,,6.8,9.8,,,,16.9,,,,,0.75,,21.6,8.8
LAGO KASUMIGAURA,2009-07-09,0.04,,,0.455,,0.104,,,,,,,1.283,,0.152,,0.05086,0.066,,0.163,,9.7e-05,,6.9,6.3,,,,31.2,,,,,0.6,,24.9,7.7
LAGO KASUMIGAURA,2009-08-12,0.057,,,0.048,,0.048,,,,,,,1.212,,0.41,,0.03615,0.054,,0.141,,8.7e-05,,7.8,9.7,,,,24.3,,,,,0.65,,27.0,9.0
LAGO KASUMIGAURA,2009-09-09,0.064,,,0.009,,0.127,,,,,,,1.152,,0.382,,0.03413,0.052,,0.148,,9.7e-05,,7.3,8.1,,,,23.1,,,,,0.5,,23.9,8.3
LAGO KASUMIGAURA,2009-10-07,0.036,,,0.158,,0.177,,,,,,,0.971,,0.367,,0.0371,0.048,,0.112,,6.4e-05,,5.7,6.7,,,,17.1,,,,,0.8,,21.0,7.9
LAGO KASUMIGAURA,2009-11-11,0.042,,,0.005,,0.177,,,,,,,0.903,,0.324,,0.00131,0.013,,0.075,,6.1e-05,,6.1,10.2,,,,13.1,,,,,1.0,,16.3,8.9
LAGO KASUMIGAURA,2009-12-09,0.043,,,0.005,,0.331,,,,,,,1.184,,0.282,,0.00157,0.007,,0.086,,7.8e-05,,6.0,10.3,,,,13.5,,,,,0.9,,11.0,8.3
LAGO KASUMIGAURA,2010-01-14,0.068,,,,,0.137,,,,,,,1.047,,0.262,,0.00095,0.011,,0.09,,8e-05,,7.5,12.3,,,,18.8,,,,,0.65,,5.1,9.19
LAGO KASUMIGAURA,2010-02-10,0.08,,,0.002,,0.005,,,,,,,1.19,,0.281,,0.00107,0.01,,0.121,,0.000111,,7.6,11.9,,,,28.5,,,,,0.6,,5.9,8.71
LAGO KASUMIGAURA,2010-03-10,0.087,,,,,,,,,,,,1.126,,0.24,,0.00116,0.009,,0.114,,0.00010499999999999999,,8.4,12.1,,,,25.9,,,,,0.6,,7.5,8.5
LAGO KASUMIGAURA,2010-04-07,0.093,,,,,,,,,,,,1.165,,0.25,,0.00173,0.01,,0.145,,0.000135,,8.4,10.9,,,,30.3,,,,,0.6,,11.3,8.48
LAGO KASUMIGAURA,2010-05-12,0.061,,,,,0.001,,,,,,,1.017,,0.279,,0.00055,0.01,,0.111,,0.000102,,8.4,8.7,,,,22.0,,,,,0.65,,18.2,9.04
LAGO KASUMIGAURA,2010-06-09,0.056,,,,,,,,,,,,0.982,,0.292,,0.00112,0.012,,0.124,,0.000112,,7.0,8.2,,,,22.5,,,,,0.85,,21.0,8.68
LAGO KASUMIGAURA,2010-07-07,0.061,,,0.246,,0.043,,,,,,,1.189,,0.352,,0.03536,0.051,,0.131,,8e-05,,6.5,7.5,,,,19.0,,,,,0.65,,26.7,8.31
LAGO KASUMIGAURA,2010-08-18,0.069,,,0.006,,0.161,,,,,,,1.16,,0.39,,0.0501,0.069,,0.148,,7.9e-05,,7.6,9.0,,,,14.9,,,,,0.7,,30.6,9.2
LAGO KASUMIGAURA,2010-09-08,0.067,,,0.06,,0.021,,,,,,,0.99,,0.443,,0.05384,0.073,,0.161,,8.8e-05,,7.4,6.2,,,,22.1,,,,,0.65,,29.2,8.46
LAGO KASUMIGAURA,2010-10-13,0.044,,,0.046,,0.227,,,,,,,1.048,,0.296,,0.02218,0.04,,0.101,,6.1e-05,,6.3,9.3,,,,13.4,,,,,0.8,,21.5,8.6
LAGO KASUMIGAURA,2010-11-10,0.026,,,0.004,,0.65,,,,,,,1.167,,0.274,,0.01628,0.028,,0.09,,6.2e-05,,5.7,9.7,,,,17.7,,,,,0.7,,14.4,8.2
LAGO KASUMIGAURA,2010-12-08,0.036,,,0.015,,0.584,,,,,,,1.222,,0.253,,0.0016,0.013,,0.076,,6.2e-05,,5.4,10.3,,,,14.7,,,,,0.75,,11.7,8.54
LAGO KASUMIGAURA,2011-01-12,0.034,,,0.003,,0.639,,,,,,,1.082,,0.188,,0.00087,0.011,,0.051,,4e-05,,7.5,13.0,,,,8.5,,,,,1.0,,5.1,8.27
LAGO KASUMIGAURA,2011-02-09,0.038,,,0.004,,0.519,,,,,,,1.132,,0.247,,0.00109,0.011,,0.061,,5.1e-05,,7.6,12.6,,,,11.4,,,,,1.25,,5.1,8.09
LAGO KASUMIGAURA,2011-03-09,0.056,,,,,0.474,,,,,,,1.316,,0.285,,0.0,0.007,,0.051,,4.4e-05,,6.5,13.1,,,,13.8,,,,,1.0,,7.2,8.99
LAGO KASUMIGAURA,2011-04-13,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-05-11,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-06-08,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-07-06,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-08-10,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-09-07,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-10-12,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-11-09,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2011-12-07,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-01-11,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-02-08,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-03-07,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-04-12,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-05-09,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-06-13,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-07-18,,,,,,,,,,,,,,,,,0.007,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-08-08,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-09-12,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-10-11,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-11-07,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2012-12-12,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-01-09,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-02-14,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-03-06,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-04-10,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-05-08,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-06-12,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-07-10,,,,,,,,,,,,,,,,,0.00466,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-08-14,,,,,,,,,,,,,,,,,0.00304,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-09-18,,,,,,,,,,,,,,,,,0.04852,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-10-10,,,,,,,,,,,,,,,,,0.01737,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-11-13,,,,,,,,,,,,,,,,,0.00563,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2013-12-11,,,,,,,,,,,,,,,,,0.00304,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-01-08,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-02-12,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-03-12,,,,,,,,,,,,,,,,,0.00121,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-04-09,,,,,,,,,,,,,,,,,0.05175,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-05-07,,,,,,,,,,,,,,,,,0.00188,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-06-11,,,,,,,,,,,,,,,,,0.01105,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-07-09,,,,,,,,,,,,,,,,,0.01694,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-08-12,,,,,,,,,,,,,,,,,0.05068,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-09-16,,,,,,,,,,,,,,,,,0.03723,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-10-08,,,,,,,,,,,,,,,,,0.02903,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-11-12,,,,,,,,,,,,,,,,,0.00236,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2014-12-10,,,,,,,,,,,,,,,,,0.00024,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-01-14,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-02-10,,,,,,,,,,,,,,,,,0.0004,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-03-19,,,,,,,,,,,,,,,,,0.00088,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-04-10,,,,,,,,,,,,,,,,,0.00696,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-05-15,,,,,,,,,,,,,,,,,0.00123,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-06-10,,,,,,,,,,,,,,,,,0.02896,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-07-08,,,,,,,,,,,,,,,,,0.04096,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-08-11,,,,,,,,,,,,,,,,,0.0903,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-09-11,,,,,,,,,,,,,,,,,0.05573,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-10-14,,,,,,,,,,,,,,,,,0.01803,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-11-11,,,,,,,,,,,,,,,,,0.01253,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2015-12-09,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-01-13,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-02-12,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-03-14,,,,,,,,,,,,,,,,,0.00234,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-04-13,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-05-12,,,,,,,,,,,,,,,,,0.00558,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-06-07,,,,,,,,,,,,,,,,,0.00733,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-07-12,,,,,,,,,,,,,,,,,0.01026,,,,,,,,7.66,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-08-09,,,,,,,,,,,,,,,,,0.03301,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-09-07,,,,,,,,,,,,,,,,,0.03052,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-10-12,,,,,,,,,,0.142,,,,,,,0.0403,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-11-09,,,,,,,,,,0.234,,,,,,,0.01393,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2016-12-07,,,,,,,,,,0.239,,,,,,,0.00076,,,,,,,,,,,,,,,,,,,,
LAGO KASUMIGAURA,2017-01-11,0.03,,,,,,,,,0.219,,,,,,,0.0,,,,,,,6.42,,,,,,,,,,,,,
LAGO KASUMIGAURA,2017-02-08,0.03,,,,,,,,,0.37,,,,,,,0.00163,,,,,,,5.67,,,,,,,,,,,,,
LAGO KASUMIGAURA,2017-03-08,0.06,,,,,,,,,0.507,,,,,,,0.0,,,,,,,5.86,,,,,,,,,,,,,
LAGO KASUMIGAURA,2017-04-12,0.04,,,0.048,,0.05,,,,0.28,,,0.745,,0.302,,0.00152,0.018,,0.074,,,,5.57,11.17,,,,,,,,,,,13.11,8.35
LAGO KASUMIGAURA,2017-05-10,0.04,,,0.0,,0.0,,,,0.366,,,0.629,,0.265,,4e-05,0.009,,0.074,,,,6.25,9.89,,,,,,,,,,,19.68,8.29
LAGO KASUMIGAURA,2017-06-07,0.03,,,0.0,,0.0,,,,0.276,,,0.585,,0.252,,0.00668,0.015,,0.075,,,,6.39,8.03,,,,,,,,,,,22.55,7.76
LAGO KASUMIGAURA,2017-07-12,0.04,,,0.0,,0.0,,,,0.263,,,0.679,,0.327,,0.00262,0.018,,0.08,,,,7.63,8.92,,,,,,,,,,,28.78,8.75
LAGO KASUMIGAURA,2017-08-09,0.03,,,0.002,,0.29,,,,0.283,,,0.891,,0.278,,0.0555,0.068,,0.127,,,,6.3,10.4,,,,,,,,,,,28.0,
LAGO KASUMIGAURA,2017-09-13,0.04,,,0.0,,0.0,,,,0.281,,,0.665,,0.327,,0.04953,0.064,,0.115,,,,6.39,9.88,,,,,,,,,,,24.72,8.7
LAGO KASUMIGAURA,2017-10-11,0.04,,,0.003,,0.0,,,,0.283,,,0.651,,0.312,,0.02927,0.041,,0.093,,,,7.27,8.73,,,,,,,,,,,21.34,7.85
LAGO KASUMIGAURA,2017-11-08,0.03,,,0.001,,0.35,,,,0.323,,,0.71,,0.257,,0.01936,0.03,,0.095,,,,6.87,9.43,,,,29.0,,,,,,,15.44,7.76
LAGO KASUMIGAURA,2017-12-13,0.04,,,0.0,,0.16,,,,0.086,,,0.777,,0.254,,0.0002,0.008,,0.064,,,,6.4,12.36,,,,13.6,,,,,0.75,,8.44,8.32
LAGO KASUMIGAURA,2018-01-10,0.05,,,0.006,,0.27,,,,0.116,,,0.93,,0.227,,0.00019,0.008,,0.07,,,,6.99,12.94,,,,16.6,,,,,0.9,,4.72,8.07
LAGO KASUMIGAURA,2018-02-07,0.03,,,0.004,,0.12,,,,0.097,,,0.934,,0.362,,0.0,0.009,,0.071,,,,7.3,13.41,,,,13.9,,,,,0.8,,3.65,7.97
LAGO KASUMIGAURA,2018-03-12,0.04,,,0.017,,0.22,,,,0.079,,,0.801,,0.265,,0.00327,0.016,,0.078,,,,6.2,12.22,,,,15.4,,,,,0.9,,9.42,9.64
LAGO KASUMIGAURA,2018-04-12,,,,0.064,,0.03,,,,0.106,,,0.725,,0.226,,0.0066,0.023,,0.092,,,,,,,,,17.1,,,,,0.7,,,
LAGO KASUMIGAURA,2018-05-10,,,,0.097,,0.0,,,,0.098,,,0.621,,0.144,,0.00829,0.016,,0.085,,,,,,,,,27.0,,,,,0.65,,,
